CIN,Company Name,Status
U74140DL2012PTC246594,ETASH MANAGEMENT SERVICES PRIVATE LIMITED,Active
U93090HR2011PTC044312,THE OFFICE GUYS SERVICES INDIA PRIVATE LIMITED,Active
U63000DL2012PTC245119,RUSH TRAVEL PRIVATE LIMITED,Active
U74900TN2011PTC083414,BVAST MANAGEMENT CONSULTANTS PRIVATE LIMITED,Active
U74999HR2012PTC045568,FITNESS ANTHEM GYM & SPA PRIVATE LIMITED,Active
U72900CH2012PTC034101,MIRUS LABS PRIVATE LIMITED,Active
U72400DL2012PTC242726,CAB CLINICAL SERVICES INDIA PRIVATE LIMITED,Active
U74999TN2012PTC087769,GRUHAS PROPERTY ADVISORS PRIVATE LIMITED,Active
U63000HR2014PTC052643,UNEXPLORED LIFESPACES PRIVATE LIMITED,Active
U85100HR2011PTC043512,ENTELEQI PROGNOSTICS PRIVATE LIMITED,Active
U40300MP2013PTC031510,INFOALLIANCE RENEWABLE ENERGY PRIVATE LIMITED,Active
U72200KA2011PTC059851,E-ACTIVITIES TECHNOLOGIES PRIVATE LIMITED,Active
U71210HR2011PTC043887,R K CRANES PRIVATE LIMITED,Active
U72900TN2013PTC091507,SHYPO TECHNOLOGIES PRIVATE LIMITED,Active
U40109DD2013PTC004727,WIND WORLD WIND FARMS (TAPTI) PRIVATE LIMITED,Active
U70102WB2013PTC196030,VEDAVITA INFRAHEIGHT PRIVATE LIMITED,Active
U70102WB2013PTC193317,DURGESHWARI CONCLAVE PRIVATE LIMITED,Active
U74140HR2014PTC053757,QUANTUM SECURITY SOLUTION PRIVATE LIMITED,Active
U15494GJ2013PTC073672,BHOOMI ORGANIC PRODUCTS PRIVATE LIMITED,Active
U24230GJ2013PTC077735,FLORENTT BIOPHARMA PRIVATE LIMITED,Active
U74999DL2014PTC267843,LALAJI 24X7 ECOMMERCE PRIVATE LIMITED,Active
U74140HR2014PTC051999,READY MERCHANTLINKS PRIVATE LIMITED,Active
U72200UP2006PTC031645,SEASONS COMPUTER EDUCATION PRIVATE LIMITED,Active
U45202UP2014PTC063217,J.B.SHRINIWAS INFRAHEIGHT PRIVATE LIMITED,Active
U72900HR2014PTC052071,SPECTRUM GLOBAL TECHSERVE PRIVATE LIMITED,Active
U65992TG2014PTC093004,PRIKI CHITS INDIA PRIVATE LIMITED,Active
U80902HR2014PTC051800,NSTONE PANELS PRIVATE LIMITED,Active
U74999HR2015PTC056304,VSGS ENTERPRISES PRIVATE LIMITED,Active
