CIN,Company Name,Status
U92130GJ2011PTC064655,PRIME NEWS NETWORK PRIVATE LIMITED,Active
U74900MH2011PTC213764,TAKASOVI IMPEX PRIVATE LIMITED,Active
U45400UP2011PTC044558,COMPETENT INFRAESTATES PRIVATE LIMITED,Active
U21020TG2011PTC074487,SAI KARUNA CORRUGATED BOXES PRIVATE LIMITED,Active
U72900PN2011PTC139920,A PLUS A DESIGN PRIVATE LIMITED,Active
U72200GJ2009PTC057428,OSI NETWORKS PRIVATE LIMITED,Active
U85100MH2009PTC193574,DR. PANKAJ NARAM'S SANJEEVANI INDIA PRIVATE LIMITED,Active
U70200TN2012PTC085115,SRR METALL PRIVATE LIMITED,Active
U14200WB2012PTC176024,VAPURDA MINING PRIVATE LIMITED,Active
U28112GJ2012PTC071682,FIRE TECH HEATING SYSTEMS PRIVATE LIMITED,Active
U74140DL2012PTC238354,SHOTVISION ONLINE PRIVATE LIMITED,Active
U72900KA2012PTC063009,CORDINAL TECH SOLUTION PRIVATE LIMITED,Active
U52190WB2012PTC184984,ANANTADRISTI VINCOM PRIVATE LIMITED,Active
U51101MH2013PTC242439,NARMADA OPTICIANS PRIVATE LIMITED,Active
U45400DL2013PTC250161,AXIOM INFRATECH PRIVATE LIMITED,Active
U74900WB2012PTC187768,SIDDHIMHUMI MERCHANTS PRIVATE LIMITED,Active
U74900MH2012PTC237273,TECHWHIZ ENTERPRISES PRIVATE LIMITED,Active
U74900WB2013PLC189847,ANIVARTI ADVISORS LMITED,Active
U52300DL2011PTC226595,DERMACY HEALTHCARE PRIVATE LIMITED,Active
U93000DL2012PTC231713,ANSHRAJ CONSULTANCY SERVICES PRIVATE LIMITED,Active
U45400MH2012PTC236400,ACCORD SUPERSTRUCTURES PRIVATE LIMITED,Active
U14200WB2012PTC185204,SUMUKHA MINMET PRIVATE LIMITED,Active
U74900WB2012PTC186668,PREMIO DISTRIBUTORS PRIVATE LIMITED,Active
U52300HR2011PTC044322,NH TOOLS PRIVATE LIMITED,Active
U92140PN2011PTC141163,MAULI SABHAGRUH PRIVATE LIMITED,Active
U52190WB2012PTC185028,LAXMIPUTRA SUPPLIERS PRIVATE LIMITED,Active
U14200WB2012PTC185107,VIKAT MINING PRIVATE LIMITED,Active
U14200WB2012PTC185205,SIDDHIPRIYA MINING PRIVATE LIMITED,Active
U45208GJ2012PTC071750,MOONLIGHT REALESTATE PRIVATE LIMITED,Active
U74140DL2014PTC271735,SDR TRADE EXIM PRIVATE LIMITED,Active
U74900MH2012PTC234884,DPD MEDIA PRIVATE LIMITED,Active
U85195TG2014PTC095651,FORNIX MEDICAL PRIVATE LIMITED,Active
U36101MH2011PTC220874,NAGI FLAGS MANUFACTURERS PRIVATE LIMITED,Active
U72900KA2011PTC060062,CS COMMUNICATION AND SYSTEMS INDIA PRIVATE LIMITED,Active
U51310MP2013PTC031458,AUTOMATION TEXTILE SERVICES PRIVATE LIMITED,Active
U74999MH2014FTC255905,WOLVERINE WORLDWIDE BRANDS PRIVATE LIMITED,Active
U01403WB2011PTC168176,SOSPITAS NATURAL PRODUCTS PRIVATE LIMITED,Active
U63000DL2011PTC224833,GET TOGETHER TOURS PRIVATE LIMITED,Active
U74999DL2011FTC223515,DNV GL POWER TIC INDIA PRIVATE LIMITED,Active
U74140KL2011PTC028947,RELIGANT CONSULTANCY SERVICES PRIVATE LIMITED,Active
U80903AS2013PTC011671,TRANS INSTITUTE OF TECHNOLOGY PRIVATE LIMITED,Active
U01400MH2013PTC249856,SHREEJEE EXOTICA GREENS PRIVATE LIMITED,Active
U74900WB2013PLC193163,DYUTIDHAR SUPPLIERS LIMITED,Active
U85120AP2013PTC086951,SINDHURA ENTERPRISES PRIVATE LIMITED,Active
U51500MH2005PTC155745,HIRAHVAC TRADELINKS PRIVATE LIMITED,Active
U74300MH2003PTC143659,INOWAYS DISPLAY SERVICES PRIVATE LIMITED,Active
U29253TG2015PTC097120,VELJAN PNEUMATICS PRIVATE LIMITED,Active
U37100MH2014PTC259016,PRIMETECH E-WASTE MANAGEMENT PRIVATE LIMITED,Active
U51101MH2003PTC141197,MANISHA GREEN FIELDS PRIVATE LIMITED,Active
U45200MH2004PTC145604,ETERNITY CONSTRUCTION PRIVATE LIMITED,Active
U29253KA2014FTC076614,MATRIX VISION INDIA PRIVATE LIMITED,Active
U74120MH2014PTC255315,DILIP GHOSH PRODUCTIONS PRIVATE LIMITED,Active
U74900MH2013PTC241130,VEDICURE NUTRACEUTICALS AND HERBALS PRIVATE LIMITED,Active
U18204DL2007PTC165037,NIJHAWAN DESIGNS PRIVATE LIMITED,Active
U70200TG2013PTC090547,SWASUDHA INFRASTRUCTURE PRIVATE LIMITED,Active
U74900WB2014PLC201341,AHARNISH COMMERCE LIMITED,Active
U72900RJ2014PTC044941,OPTIMUM TECHSYS PRIVATE LIMITED,Active
U74999MH2014PTC255005,SPIRITUAL ZONE PRIVATE LIMITED,Active
U74900WB2014PLC201436,BHAYNASHAN SUPPLIERS LIMITED,Active
U52100WB2014PTC200302,PRAYAS EXPOLINE PRIVATE LIMITED,Active
U63040GJ2006PTC048784,ARIZONA HOLIDAYS PRIVATE LIMITED,Active
U45204TZ2006PTC013087,AIR VAOICE TELESYSTEMS AND INFRASTRUCTURE PRIVATE LIMITED.,Active
U72200KA2007PTC042957,TES ELECTRONIC SOLUTIONS (INDIA) PRIVATE LIMITED,Active
U19119MH2015PTC269504,INTERO MODA FASHION PRIVATE LIMITED,Active
U72900RJ2015PTC048507,EARAN TECHNO SOLUTION PRIVATE LIMITED,Active
U72300UP2016PTC076450,ZENEVA TECH PRIVATE LIMITED,Active
U27100MP2016PTC035289,A.S. METALOYS INDIA PRIVATE LIMITED,Active
U74900KA2016PTC086012,SCIENCE ASHRAM EDUCATION & RESEARCH PRIVATE LIMITED,Active
U74120MH2015PTC270778,FINNOVITI CONSULTING PRIVATE LIMITED,Active
U60231WB2015PTC207853,PINGAAKSH PARIVAHAN SEVA PRIVATE LIMITED,Active
U74900MH2015PTC269023,VAK IMAGE CONSULTANTS PRIVATE LIMITED,Active
U72300TZ2015PTC021622,LAYER37 NETWORK TECHNOLOGIES PRIVATE LIMITED,Active
U74999WB2011PTC171143,READY AGENCY PRIVATE LIMITED,Active
U74999WB2011PTC171159,AROHI RETAILORS PRIVATE LIMITED,Active
U74900WB2015PTC207797,MOITREE POULTRY PRIVATE LIMITED,Active
U52100DL2015PTC283942,RYO INDUSTRIES PRIVATE LIMITED,Active
U74140DL2015OPC286904,UTPRERAK ENTERPRISES (OPC) PRIVATE LIMITED,Active
U72200KA2014PTC072943,COHO DATA INDIA PRIVATE LIMITED,Active
U74999UP2013PTC061631,KARAFURU HOME DECORE PRIVATE LIMITED,Active
U52590OR2014PTC017755,SHRESHANK IMPEX PRIVATE LIMITED,Active
U74999TN2016PTC113653,VATSAA INFRA PRIVATE LIMITED,Active
U80904TN2016OPC113070,QUINTESSELEAD TRAINING & CONSULTING (OPC) PRIVATE LIMITED,Active
U74999KA2016PTC097386,GOLDPASS SERVICES PRIVATE LIMITED,Active
U72300UP2015PTC071636,SIDNET MEDIA PRIVATE LIMITED,Active
U11200TN2016PTC113527,VENKATAKRISHNAN PARTHASARATHY PRIVATE LIMITED,Active
U74999TG2016PTC113065,PURIN FOODS PRIVATE LIMITED,Active
U19120WB2018PTC228740,LEDERTASCHEN UND FRUCHTE PRIVATE LIMITED,Active
U74999DL2016PTC308711,LOGINGURU TRAVEL PRIVATE LIMITED,Active
U63040MP2012PTC027554,BHAWANI TRAVEL SOLUTIONS PRIVATE LIMITED,Active
U72200TG2015PTC099463,WE3FOLKS LICENSE TRADE ACCOUNTING PRIVATE LIMITED,Active
U47613DL2016PTC293033,CARINA KNOWLEDGE PARK PRIVATE LIMITED,Active
U74120MH2015PTC263529,GEORGE DIAMONDS PRIVATE LIMITED,Active
U93030UP2016OPC077523,INDIAN LAWYERS SERVICES PRIVATE LIMITED (OPC),Active
U74999PN2016PTC158781,PRAVAS THE JOURNEY PRIVATE LIMITED,Active
U15132UP2016PTC190470,NBC AGRI INTERNATIONAL PRIVATE LIMITED,Active
U74999MH2017PTC290865,VANG ENGINEERS PRIVATE LIMITED,Active
U93090TN2016PTC110699,SRI SECURITY SYSTEM TECHNOLOGIES PRIVATE LIMITED,Active
U74999TN2012PTC084929,MAPSPACE CONSULTING PRIVATE LIMITED,Active
U24290MH2016PTC284240,KHODIYAR CHEMICAL VEPER DIPOSITION PRIVATE LIMITED,Active
U63030MH2016PTC283226,JSL INFO LABS PRIVATE LIMITED,Active
U72900TN2015PTC099860,FIIND DATA SCIENCES PRIVATE LIMITED,Active
U51909PB2019PTC049404,CHALET HEALTH CARE PRIVATE LIMITED,Active
U93090MH2017PTC296687,TAILORMADE REAL ESTATE RATING ADVISORY PRIVATE LIMITED,Active
U72900KA2017PTC102761,APPUNFOLD PRIVATE LIMITED,Active
U74999GJ2017PTC097045,TECHLORRY EVENTS PRIVATE LIMITED,Active
U74999KA2016OPC093328,EFOLLOW INTERNET (OPC) PRIVATE LIMITED,Active
U72900KA2016PTC092790,MULTY SYSTEM & TECHNOLOGY PRIVATE LIMITED,Active
U45309MH2016PTC280497,FIRST LADY HOUSING PRIVATE LIMITED,Active
U74999TG2016PTC109334,AMAYINDO ENTERPRISES PRIVATE LIMITED,Active
U72900RJ2016PTC056027,PAREEK SYSTEMS PRIVATE LIMITED,Active
U45309KA2016OPC093090,HARDIK ROAD CONSTRUCTIONS (OPC) PRIVATE LIMITED,Active
U29309TN2016PTC112288,KAYTOM ENERGY PRIVATE LIMITED,Active
U18209HR2017PTC068237,GLAMFOLIO INDIA PRIVATE LIMITED,Active
U25209MH2017PLC291937,AYKA MOULD TECH INDUSTRIES LIMITED,Active
U74999WB2017PTC221115,BONGONOMICS ADVISORS PRIVATE LIMITED,Active
U74999MH2017PTC297852,PILLSKART PRIVATE LIMITED,Active
U74999TZ2017PTC029246,HOLLOWCUBES GAMES PRIVATE LIMITED,Active
U74999TG2017FTC119000,COGNORE (INDIA) PRIVATE LIMITED,Active
U93090DL2017PTC318375,MODERATION SECRUITY MANAGEMENT PRIVATE LIMITED,Active
U74999DL2017PTC323070,RICKUL INTERNATIONAL PRIVATE LIMITED,Active
U72900HR2019PTC083200,WILLEN WEB PRIVATE LIMITED,Active
U74994KL2017PTC050434,SRAYALIL CONSULTANCY PRIVATE LIMITED,Active
U55209RJ2017PTC058466,AMICOS HOTELS AND RESTUARANTS PRIVATE LIMITED,Active
U33100UP2018PTC100677,HEATONICS BIOTECH PRIVATE LIMITED,Active
U74999MH2017PTC301965,BN TRAINING PRIVATE LIMITED,Active
U72900MH2018OPC304844,WEBERCOMP IT SOLUTIONS (OPC) PRIVATE LIMITED,Active
U73100DL2018PTC336710,INVISIOBIOME PRIVATE LIMITED,Active
U51909DL2018PTC331484,ARLIN JEWELS PRIVATE LIMITED,Active
U80904DL2018OPC330877,TAPSHREE EDU (OPC) PRIVATE LIMITED,Active
U74999MH2018PTC306794,TENERA SEA FOODS PRIVATE LIMITED,Active
U72900GJ2018PTC102594,INNER KEY PRIVATE LIMITED,Active
U65999DL2018PTC331688,SAARA AFFORDABLE HOUSING FINANCE PRIVATE LIMITED,Active
U74999DL2017PTC327688,FIDES INFO SYSTEMS PRIVATE LIMITED,Active
U64204MH2017OPC302823,PATIL ISP SERVICES (OPC) PRIVATE LIMITED,Active
U74999TN2017PTC120166,GROOMNATURALS COSMETICS PRIVATE LIMITED,Active
U74999MP2018PTC045704,SARTAJ VENTURES PRIVATE LIMITED,Active
U70109KA2018PTC114447,EMVEL INFRAA PRIVATE LIMITED,Active
U52609RJ2018PTC061720,KUSH LOVE GARMENTS PRIVATE LIMITED,Active
U52200KL2018OPC053100,SPICEBEE ENTERPRISES (OPC) PRIVATE LIMITED,Active
U45309TG2018PTC123657,KEESAT INFRA PRIVATE LIMITED,Active
U65990RJ2018PLC062743,YASHOMATI INDIA NIDHI LIMITED,Active
U52609GJ2018PTC103848,SERVIKO ENTERPRISES PRIVATE LIMITED,Active
U74999MH2018PTC313580,ENERGENIQ INDUSTRIAL SOLUTIONS PRIVATE LIMITED,Active
U74999TG2020PTC143274,GOZARS FASHION PRIVATE LIMITED,Active
U24303PN2020PTC195385,AMRUTESHWAR PHARMACEUTICAL PRIVATE LIMITED,Active
U24100MH2006PTC166112,INVENTION PAINTS PRIVATE LIMITED,Active
U45309AP2018PTC108999,KONIG INFRACON PRIVATE LIMITED,Active
U24239HR2021PTC097015,NUTRILITY LIFESCIENCES PRIVATE LIMITED,Active
U51909MH2018PTC312852,TULAVEGA BRANDS PRIVATE LIMITED,Active
U72900KA2018PTC116424,TECHWEDGE SOFTWARE SOLUTIONS PRIVATE LIMITED,Active
U51909TG2021PTC153617,HORNBILLE MACHINES AND RENTALS PRIVATE LIMITED,Active
U74999TG2018PTC127117,MEXALTE PRIVATE LIMITED,Active
U45309TG2018PTC123524,GSVR PROJECTS PRIVATE LIMITED,Active
U74999MH2018PTC314668,CANIS SOLUTIONS PRIVATE LIMITED,Active
U74999KA2018PTC116795,TRANZHEAL WELLNESS PRIVATE LIMITED,Active
U80302HR2011PTC073648,FOREC EDUCARE PRIVATE LIMITED,Active
U74999KA2018PTC119048,WCP TECHNOLOGIES PRIVATE LIMITED,Active
U74999CH2018PTC042270,SKYTECH VENTURES PRIVATE LIMITED,Active
U65999TG2018PTC128210,MOHANA CHIT FUNDS PRIVATE LIMITED,Active
U52310MP2018PTC047112,SAVAR PHARMACEUTICALS PRIVATE LIMITED,Active
U15400TG2018PTC129354,SUPERLEAN MEALS PRIVATE LIMITED,Active
U85110UP2019PTC117150,QUANTA DIAGNOSTICS PRIVATE LIMITED,Active
U52100DL2019PTC349191,UFK ELECTRONICS PRIVATE LIMITED,Active
U29299MP2019PTC048599,FORMFAB INNOVATIONS PRIVATE LIMITED,Active
