CIN,Company Name,Status
U80902PN2021PTC200173,KESASH PRIVATE LIMITED,Active
U74999DL2018PTC336269,RAHVA CREATIONS PRIVATE LIMITED,Active
U74999MH2018PTC303981,OAKENSHIELD PRIVATE LIMITED,Active
U74999MP2018OPC046187,PAVESTONE INDIA ELECTRICALS (OPC) PRIVATE LIMITED,Active
U74999UR2018OPC008405,UPSIDE LIVING (OPC) PRIVATE LIMITED,Active
U74999DL2018PTC336525,PKA AGRO TECHNOLOGIES PRIVATE LIMITED,Active
U70200KA2019PTC120989,MUNAN VENTURES INDIA PRIVATE LIMITED,Active
U63030DL2019PTC345538,VIGAMA VACANCES PRIVATE LIMITED,Active
U55100HR2019PTC078818,PASITHIA HOSPITALITY PRIVATE LIMITED,Active
U63031DL2019PTC346636,INTELLISENSE TRAVEL TECHNOLOGIES PRIVATE LIMITED,Active
U72900HR2019FTC078857,SIMPLIFY REALITY INDIA PRIVATE LIMITED,Active
U36990DL2019PTC347261,LIPKA UDYOG PRIVATE LIMITED,Active
U70109MH2022PTC390001,SAINEIL BUILDERS PRIVATE LIMITED,Active
U31300GJ1995PTC025831,PAN CABLE SERVICES PVT LTD,Active
U45201GJ1990PTC013998,P P PATEL CONSTRUCTION PRIVATE LIMITED,Active
U35911HR1996PTC033262,DYNATRAC MICRO PROCESSING PRIVATE LIMITED,Active
U40300TG2019PTC136536,FREYR WLB PRIVATE LIMITED,Active
U63090GJ2001PTC040170,MARITIME FREIGHT AND ALLIED SERVICES PRIVATE LIMITED,Active
U74140GJ2001PTC040236,JINVANI CONSULTANCY SERVICES PRIVATE LIMITED,Active
U74140KA2005PTC036037,V4 MANAGEMENT SERVICES PRIVATE LIMITED,Active
U85199KL2000PLC014085,JANASEVA HEALTH SERVICES LIMITED,Active
U61100KL2000PTC013576,SAYURU MARINE TRANSPORT PRIVATE LIMITED,Active
U01549KA2003PTC032880,SKANDA CENTURY FOODS PRIVATE LIMITED,Active
U65993KL1997PTC011716,BACNOTON INVESTMENTS PRIVATE LIMITED,Active
U74999MH1980PTC022304,RUKMANI UNIVERSAL PRIVATE LIMITED,Active
U45203KL2022PTC077937,FUJAIRAH BUILDERS AND DEVELOPERS PRIVATE LIMITED,Active
U99999PN1984PLC034754,SANDHYA COMMERCIAL LTD,Active
U55204MH1989PTC054416,KAMLING CATERERS PRIVATE LIMITED,Active
U51900MH1988PTC046470,TRP EXPORTS PRIVATE LIMITED,Active
U25209MH1989PTC052536,MANEK PLASTICS PVT LTD,Active
U56917MH1992PTC070016,SADGUN JEWELLERS PRIVATE LIMITED,Active
U17120MH1994PTC082904,KISHCO ENTERPRISES PRIVATE LIMITED,Active
U45200MH1991PTC064655,SHIVANAND DEVELOPER PRIVATE LIMITED,Active
U30007MH1995PTC092244,TARONISH COMPUTER SERVICES PRIVATE LIMITED,Active
U24200MH1996PTC099520,SARATH RASYAN PRIVATE LIMITED,Active
U74920MH1995PTC085068,AMDOSHI WANGANI SERVICES PRIVATE LIMITED,Active
U99999MH1996PTC101711,JAYESH ART JEWELLERS (EXPORTS) PRIVATE LIMITED,Active
U29308PN2022PTC214953,MEPU ENGINEERING PRIVATE LIMITED,Active
U01122PB2002PTC024877,GANESH AROMATIC PRIVATE LIMITED,Active
U50300RJ2004PTC018990,EDEN AUTO PARTS AND SERVICE CENTRE PRIVATE LIMITED,Active
U17111TN1986PTC013395,CHIDAMBARAM ASSOCIATES AGENCY PRIVATE LIMITED,Active
U70101WB1984PTC038105,AMBICA HOLDINGS PVT.LTD.,Active
U24239WB2004PTC099936,MEDIMINT PHARMA PRIVATE LIMITED,Active
U72900MH2005PTC218570,ALPHANSO NETSECURE PRIVATE LIMITED,Active
U74899DL1988PTC030667,DELHI INSULATION PRODCTSJPRIVATE LIMITED,Active
U74899DL1992PTC050495,CARE MARKETING COMPANY PRIVATE LIMITED,Active
U51393DL1990PLC039264,S.N.H. INDIA TRADERS LTD.,Active
U06110DL1996PTC076009,SAGA FINLEASE PRIVATE LIMITED,Active
U62100DL1996PTC078831,PRIME AVIATION SERVICES PRIVATE LIMITED,Active
U18101DL2000PTC105498,BABYMAX APPAREL PRIVATE LIMITED,Active
U63040DL2002PTC116769,KARMA FOREX AND TRAVELS PRIVATE LIMITED,Active
U70102DL2002PTC117102,GSB REALTORS PRIVATE LIMITED,Active
U74999DL2002PTC115177,ISF SERVICES PRIVATE LIMITED,Active
U63040DL2005PTC139011,SCOPE TRAVELS PRIVATE LIMITED,Active
U17122GJ2007PTC050090,RADHE TEX PRIVATE LIMITED,Active
U51109WB2007PTC114041,BITUMEN VINIMAY PRIVATE LIMITED,Active
U22300DL2007PTC161871,TWENTY ONWARDS MEDIA PRIVATE LIMITED.,Active
U73100TN2007PTC063916,VECTRIX RESEARCH PRIVATE LIMITED,Active
U29199KA2007PTC042946,BIO FAB ENGINEERING PRIVATE LIMITED,Active
U27105PB2007PTC031410,FAME TECH ROLLS PRIVATE LIMITED,Active
U18101WB2008PTC121297,DIGI GARMENTS MANUFACTUING PRIVATE LIMITED,Active
U55101CH2008PTC031084,PINKCASSIA HOTELS & RESORTS PRIVATE LIMITED,Active
U80904DL2008PTC173319,ABUNDANT LIFE TRAINING SERVICES PRIVATE LIMITED,Active
U93000DL2009PTC188346,EMINENT OVERSEAS EDUCATION CONSULTANTS PRIVATE LIMITED,Active
U45209TN2008PTC070212,CHENGALAMMA PROPERTY DEVELOPMENT PRIVATE LIMITED,Active
U72502KA2008PTC048569,PLACID INFOTECH PRIVATE LIMITED,Active
U22110KA2008PTC048574,YORKE COMMUNICATIONS PRIVATE LIMITED,Active
U17121BR2008PTC014114,VALKA LIFESTYLES PRIVATE LIMITED,Active
U72300WB2009PTC132533,KALIMA TECHNOLOGY & SOLUTIONS PRIVATE LIMITED,Active
U72200DL2005PTC143576,R S INFOSOLVE PRIVATE LIMITED,Active
U10200MH2009PTC191479,B L A COAL PRIVATE LIMITED,Active
U15419DL1999PTC099791,N. P. SNACKS & CONFECTIONERY PRIVATE LIMITED,Active
U14102TG2010PTC068063,VIRAT SHAKTHI GRANITES PRIVATE LIMITED,Active
U18109DL2010PTC202373,M V CREATIONS PRIVATE LIMITED,Active
U64100DL2010PTC209390,FUTURE TELE VAS PRIVATE LIMITED,Active
U74940MH2010PTC210468,BROOK MULTIMEDIA PRIVATE LIMITED,Active
U67190MH2010PTC210750,PGC SECURITIES PRIVATE LIMITED,Active
U74900TN2010PTC077885,TKRM CONSULTING PRIVATE LIMITED,Active
U55101KA2010PTC055885,PAPRIKA RESTAURANTS & HOTELS PRIVATE LIMITED,Active
U40108TN2011PTC078671,RCI WINDFARM 50MW PRIVATE LIMITED,Active
U40108TN2011PTC078686,RCI WINDFARM 30MW PRIVATE LIMITED,Active
U72200KA2010PTC056374,REINDEER SOFTWARE SOLUTIONS PRIVATE LIMITED,Active
U15310PB2011PTC034569,PUNJAB SUGARS AND INDUSTRIES PRIVATE LIMITED,Active
U72900DL2011PTC213063,LIVE2SUPPORT PRIVATE LIMITED,Active
U70102UP2009PTC038675,VIMLA INFRAPROJECT PRIVATE LIMITED,Active
U60231CT2011PTC022296,SHIVNATH LOGISTICS PRIVATE LIMITED,Active
U41000KA2011PTC058329,GREENKO WATER MANAGEMENT SERVICES PRIVATE LIMITED,Active
