CIN,Company Name,Status
U29300TN2007PTC065706,GLAZEPRO SUN ENERGY PRIVATE LIMITED,Active
U27310DL2008PTC179995,ADR CONSULTANCY SERVICES PRIVATE LIMITED,Active
U72200TZ2006PTC013137,Q FIRST TECHNOLOGY (INDIA) PRIVATE LIMITED,Active
U51226DL2008PLC183982,CHEMSTAR POLYMERS LIMITED,Active
U67120DL2008PTC181935,MOUNT SHIKHAR STOCK BROKING SERVICES PRIVATE LIMITED,Active
U80904KA2008PTC047148,MANAS CENTRE FOR TRAINING AND DEVELOPMENT PRIVATE LIMITED,Active
U65990TG2008PTC061061,EARLA INVESTMENTS PRIVATE LIMITED,Active
U15200HP2008PTC031000,KUSHA FARMS PRIVATE LIMITED,Active
U46900DL2009PTC188202,V V S ENTERPRISES PRIVATE LIMITED,Active
U45201BR2008PTC014039,KAPISH DEVELOPER SERVICES PRIVATE LIMITED,Active
U28990WB2009PTC133847,LAKSHMI SADHO JEWELLERY PRIVATE LIMITED,Active
U51909KA2019PTC126856,VENUGRAM FIT AGRO PRIVATE LIMITED,Active
U29810DL2006PTC145064,SAMCO FABRICATORS PRIVATE LIMITED,Active
U80302DL2010PTC198408,NEXTGEN KNOWLEDGE SOLUTIONS PRIVATE LIMITED,Active
U37100TN2010PTC075434,VMB ENTERPRISES PRIVATE LIMITED,Active
U24100DL2010PTC202697,URVARA FERTILIZERS PRIVATE LIMITED,Active
U45200PN2010PTC136321,NAKSHATRA CONSTRUCTION PRIVATE LIMITED,Active
U72300DL2010PTC207978,VIDYAMAN INFOSOL PRIVATE LIMITED,Active
U17121OR2010PTC012386,SIDDARTH COTEX PRIVATE LIMITED,Active
U29292DL2010PTC209915,AHFE ENGINEERING SERVICES PRIVATE LIMITED,Active
U51909WB2010PTC155710,WELLKNOWN MERCHANTS PRIVATE LIMITED,Active
U17119RJ2011PTC033889,SHREE TEXCON PRIVATE LIMITED,Active
U72200KA2009PTC051333,VARUNA TECHNOLOGY SYSTEMS PRIVATE LIMITED,Active
U15122WB2011PTC161138,R S UNIAGRO PRIVATE LIMITED,Active
U72200TG2011PTC073798,POSSIBILLION SOFTWARE TECHNOLOGIES PRIVATE LIMITED,Active
U24239GJ2011PTC064694,UNIMAX LIFESCIENCE PRIVATE LIMITED,Active
U17120DL2011PTC218389,RKG HITECH POLYCOATS PRIVATE LIMITED,Active
U55100MP2011PTC026610,LIQUID HOSPITALITY PRIVATE LIMITED,Active
U29300PN2009PTC133936,UTKRUSHT TILLER SALES PRIVATE LIMITED,Active
U74140DL2011PTC220903,ADP MANAGEMENT CONSULTING PRIVATE LIMITED,Active
U65191DL2009PTC194990,SETH BUSINESS SOLUTIONS PRIVATE LIMITED,Active
U80904UP2009PTC037958,BLUE GINGER CONSULTANCY SERVICES PRIVATE LIMITED,Active
U74900DL2012PTC233367,GCG INFOTECH PRIVATE LIMITED,Active
U45200MP2012PTC028059,BHARTI DEVBUILD PRIVATE LIMITED,Active
U45201RJ2012PTC038211,SIDDHI VINAYAK PRIME OVERSEAS PRIVATE LIMITED,Active
U55101TN2012PTC085824,INWOO HOTELS PRIVATE LIMITED,Active
U40300UP2022PTC171580,AVYASTAR SOLAR ENERGIES PRIVATE LIMITED,Active
U74999DL2012PTC239223,CADICA INDIA PRIVATE LIMITED,Active
U21023RJ2013PTC041398,BHG PACKAGING PRIVATE LIMITED,Active
U70100GA2012PTC007131,KAMARON LEASING AND HOLDING PRIVATE LIMITED,Active
U80903DL2013PTC247664,OASIS PMT IIT COACHING INSTITUTE PRIVATE LIMITED,Active
U72900CH2013PTC034350,GEEKS TECHNICAL SOLUTIONS PRIVATE LIMITED,Active
U51909DL2013PTC248230,ILE BUSINESS SOLUTION PRIVATE LIMITED,Active
U14200RJ2012PTC040868,SUNRISE META-MINERALS (I) PRIVATE LIMITED,Active
U74900DL2011PTC229118,EASYTECH SERVICES PRIVATE LIMITED,Active
U15139KA2013PTC068172,ACE IYENGAR HOME PRODUCTS INDIA PRIVATE LIMITED,Active
U72900DL2012PTC246077,STARTAHEAD IT SOLUTIONS PRIVATE LIMITED,Active
U74900DL2011PTC227508,DIFFERENTIAL CONSULTING PRIVATE LIMITED,Active
U64201TG2011PTC077497,ISQUARE MOBILITY PRIVATE LIMITED,Active
U45201AS2011PTC010726,LUIT ENGINEERING PRIVATE LIMITED,Active
U74900PN2013PTC148356,NAGAR CORPORATION PRIVATE LIMITED,Active
U70102WB2013PTC193315,DURGESHWARI BUILDCON PRIVATE LIMITED,Active
U65990MH2005PTC155511,ALDAN FINANCIAL SERVICES PRIVATE LIMITED,Active
U74140DL2014PTC271492,RETENTION NINE TECHNOLOGIES PRIVATE LIMITED,Active
U74900KA2014PTC077272,JASSBYS PUBS PRIVATE LIMITED,Active
U72200AP2014PTC095921,VERAX ANALYTICS SOLUTIONS PRIVATE LIMITED,Active
U51909MH2002PTC136756,BETELNUT FASHIONS PRIVATE LIMITED,Active
U51397MH2004PTC149877,REJUV HEALTHCARE SERVICES PRIVATE LIMITED,Active
U72900MH2001PTC130822,PHI CREATIVE SOLUTIONS PRIVATE LIMITED,Active
U74120UP2015PTC068600,EWAY4EDUCATION PRIVATE LIMITED,Active
U74900WB2012PTC188519,IMMENSE DEVELOPERS PRIVATE LIMITED,Active
U85194MH2014PTC252088,STEP INTERNATIONAL HEALTHCARE PRIVATE LIMITED,Active
U85300DL2007PTC169815,JUN RESEARCH LOGISTICS AND DEVELOPMENT CONSULTANTS PRIVATE LIMITED,Active
U40106TG2013PTC091948,ECOREN CHINNAM WIND PARK PRIVATE LIMITED,Active
U72900AP2006PTC050534,AMZUR TECHNOLOGIES PRIVATE LIMITED,Active
U14200OR2007PTC009473,D.B.MINERALS PRIVATE LIMITED,Active
U70200CT2014PTC001295,S P AGRAWAL INFRADEV VENTURE INDIA PRIVATE LIMITED,Active
U01403DL2014PTC265478,CUTTACK AGRI TECH PRIVATE LIMITED,Active
U72900UP2014PTC062254,VANERCIA SOFTWARE PRIVATE LIMITED,Active
U70102UP2015PTC075028,SHUBHANGI PROPTECH PRIVATE LIMITED,Active
U72900DL2015OPC288582,TESTXPERTS INFOTECH OPC PRIVATE LIMITED,Active
U74900KA2015OPC084421,WI CONTENT SOLUTIONS (OPC) PRIVATE LIMITED,Active
U29253TG2016PTC102751,STOCK AND FLOW PROJECTS PRIVATE LIMITED,Active
U74120UP2015PTC075287,REVEAL INFOTECH PRIVATE LIMITED,Active
U72400DL2015PTC286675,SWIFTWIRE ENTERTAINMENT PRIVATE LIMITED,Active
U85100WB2014PTC200419,SPD SOLUTIONS PRIVATE LIMITED,Active
U40101TZ2015PLC021557,PERENNIAL ELECTRICITY LIMITED,Active
U51909AP2012PTC078851,MAQAM TRADING AND SERVICES PRIVATE LIMITED,Active
U74120UP2015PTC074513,MOXIE MATERIAL TESTING AND DIAGNOSTIC CENTRE PRIVATE LIMITED,Active
U74999DL2015PTC287807,XYZ INFRA & SERVICES PRIVATE LIMITED,Active
U74900KA2014FTC073226,TIGER EXECUTIVE SERVICES PRIVATE LIMITED,Active
U72200WB2016PTC218265,ENCIORA TECHNOLOGY PRIVATE LIMITED,Active
U74999WB2016FTC218509,GREENBANK INDIA PRIVATE LIMITED,Active
U51224DL2016PTC308693,ZAD MARKETING INDIA PRIVATE LIMITED,Active
U29309UR2016PTC007399,TATAKSHA SOLAR PRIVATE LIMITED,Active
U74999UP2016PTC087759,HUNTHALT SERVICES PRIVATE LIMITED,Active
U74900RJ2015PTC047602,INGENIUM GLOBAL SERVICES PRIVATE LIMITED,Active
U72200KA2016PTC086971,PENDELN TECHNOLOGIES PRIVATE LIMITED,Active
U45202AP2019PTC111440,LOG DESIGN STUDIO PRIVATE LIMITED,Active
U55101DL2015PTC279995,24X7 HOSPITALITY PRIVATE LIMITED,Active
U52339DL2015PTC282033,LIGHTENUP DISTRIBUTION AND RETAIL PRIVATE LIMITED,Active
U74900KA2015PTC080003,VERMITTLER IT CONSULTING PRIVATE LIMITED,Active
U78300GJ2016PTC086296,BARAKA TRAINING PRIVATE LIMITED,Active
U74999KA2016FTC095698,FYBR TECHNOLOGY PRIVATE LIMITED,Active
U31900UP2017PTC090198,GOVIND POWER AND ELECTRICALS PRIVATE LIMITED,Active
U72200KA2015PTC079545,DUNST TECHNOLOGIES PRIVATE LIMITED,Active
U51909MH2016PTC282136,MEDITEASY TECHNOLOGY SOLUTIONS PRIVATE LIMITED,Active
U65999CT2016PLC007424,ASANKHYA NIDHI LIMITED,Active
U52399TG2015PTC098066,IKON TECH. PRIVATE LIMITED,Active
U15209TZ2017PTC028545,SABOLS INDIA PRIVATE LIMITED,Active
U72900MP2016PTC041165,TRYGGO INDIA PRIVATE LIMITED,Active
U74110PN2016PTC165083,KANTILAL SANCHETI ROYAL LEGAL CONSULTANCY PRIVATE LIMITED,Active
U74999KA2016PTC094353,STORYHOUSE PRODUCTIONS PRIVATE LIMITED,Active
U33302DL2016PTC302117,DHITI HEALTHCARE PRIVATE LIMITED,Active
U70100KL2015PTC038098,AXYZ ESTATES INDIA PRIVATE LIMITED,Active
U74994KA2017PTC099193,MEAFALE INTERIORS PRIVATE LIMITED,Active
U93000UR2016PTC007358,PANT SOFTWARE SOLUTION PRIVATE LIMITED,Active
U51909MH2017PTC292608,EEIA EAT EATOO PRIVATE LIMITED,Active
U72900PB2017FTC046278,SMBDS INDIA PRIVATE LIMITED,Active
U29304GJ2016PTC093846,SEA HORSE TECHNOLOGIES PRIVATE LIMITED,Active
U74999MH2016PTC280634,AUROMA CREATIONS PRIVATE LIMITED,Active
U74999HP2017PTC006551,MAANSA WEBWORLD PRIVATE LIMITED,Active
U72900KL2017PTC048706,SMARTTURTLES SOFTWARE LABS PRIVATE LIMITED,Active
U74999KA2017PTC101823,SHERLOCKS HOTELS PRIVATE LIMITED,Active
U63000DL2013PTC257317,ORBITNOTE TECHNOLOGIES PRIVATE LIMITED,Active
U72901KA2016PTC096178,SIDMAN GLOBAL TECHNOLOGIES PRIVATE LIMITED,Active
U65999BR2016PLC032407,MITHILANCHAL KESHAV NIDHI LIMITED,Active
U52609TG2016PTC111493,VJ & JATIN ENTERPRISES PRIVATE LIMITED,Active
U74999UP2017PTC095718,MAA PITAMBARA SHEETGRAH PRIVATE LIMITED,Active
U32900HR2017PTC071735,SIDEREAL TECHNOLOGIES PRIVATE LIMITED,Active
U24304TN2017PTC117596,ECOSHIELD HYGIENE SOLUTIONS PRIVATE LIMITED,Active
U51909UP2017PTC094939,RUDRA SPICES & DRY FRUITS PRIVATE LIMITED,Active
U55209WB2017PTC222320,MEJORHUB RESTAURANT AND HOTELS PRIVATE LIMITED,Active
U65929TN2017PTC118029,INDEED BROKING SERVICES PRIVATE LIMITED,Active
U74999TZ2017PTC029422,GREENZA INTERRNATIONAL PRIVATE LIMITED,Active
U74999WB2017PTC222601,ALBERTRON TECHNOLOGIES AND CREATIVES PRIVATE LIMITED,Active
U93000KA2017PTC106958,AJU SHETTY MANAGEMENT SERVICES PRIVATE LIMITED,Active
U15131KA2017PTC106782,NEUSTART PRIVATE LIMITED,Active
U72200KA2017PTC107071,VICILOCUZ SOLUTIONS PRIVATE LIMITED,Active
U74999KA2017PTC105822,FROZEN STONE TECHNOLOGIES INDIA PRIVATE LIMITED,Active
U70109UP2017PTC097773,ASHTMURTI TECHBUILD PRIVATE LIMITED,Active
U51909KL2017PTC050724,TAWAH TRADING PRIVATE LIMITED,Active
U74999MH2017PTC296238,OPTIMUM DRAFTING AND REAL ESTATE ADVISORS PRIVATE LIMITED,Active
U40100TG2017PTC118161,ECOREN POSEIDON POWER PRIVATE LIMITED,Active
U33100TG2017PTC118345,CHEMPRIME LIFESCIENCES PRIVATE LIMITED,Active
U70200TG2018PTC125152,SUBHAPRADHAM PROPERTIES PRIVATE LIMITED,Active
U33309DL2017PTC319682,DHITI BIOSCIENCE DIAGNOSTIC TECHNOLOGY PRIVATE LIMITED,Active
U51909TN2018PTC123258,JKR PROJECTS PRIVATE LIMITED,Active
U74999HR2018PTC074637,STAVYA SMARTFAB PRIVATE LIMITED,Active
U72900OR2017PTC028120,RUSALKA INFOTECH PRIVATE LIMITED,Active
U74999MH2018PTC303588,BALEINE SHIPPING SERVICES (INDIA) PRIVATE LIMITED,Active
U92410KL2017PTC050991,VAYALADA BLUE PEPPER PRIVATE LIMITED,Active
U51909TN2018PTC121647,DVTM STEEL TRADING PRIVATE LIMITED,Active
U55209KA2018PTC110219,JASSBYS DAKSHIN HOTELS PRIVATE LIMITED,Active
U70109PB2018PTC047502,HOMENHANCE PRIVATE LIMITED,Active
U74999KL2018PTC052521,COMPUCELL TECHNOLOGIES PRIVATE LIMITED,Active
U72900HR2018OPC073231,AMDM SKILLS SERVICES (OPC) PRIVATE LIMITED,Active
U14210KA2018PTC111579,SHANMUKHA GRANITE EXPO PRIVATE LIMITED,Active
U24100TG2018FTC123249,MEDIPURE LIFE SCIENCES INDIA PRIVATE LIMITED,Active
U93090WB2018OPC225010,GEEKSKARMA (OPC) PRIVATE LIMITED,Active
U29309BR2018PTC037401,KAPISHBAJRANG RASAYAN CROP CARE PRIVATE LIMITED,Active
U15490DL2019PTC347472,SEQUEL FOODS PRIVATE LIMITED,Active
U74999DL2018PTC334927,ASTOC FASHION AND ACCESSORIES PRIVATE LIMITED,Active
U72900TN2017PTC119260,TYSAN INFOTECH PRIVATE LIMITED,Active
U74999KA2017PTC107508,EDGAR ALTINOVO SOLUTIONS PRIVATE LIMITED,Active
U01820DL2018PTC336819,OLEMONIZE INDIA PRIVATE LIMITED,Active
U80903WB2021OPC244710,MINDSWILL SOLUTIONS (OPC) PRIVATE LIMITED,Active
U74999DL2018PTC335991,SRLG INNOVATIONS PRIVATE LIMITED,Active
U74999KA2018PTC112598,ENGX ELECTRICALS PRIVATE LIMITED,Active
U74999MH2018PTC311491,"OPTIMUM HR, LABOUR LAW COMPLIANCES AND PLACEMENT SERVICES PRIVATE LIMITED",Active
U72900TG2018PTC126398,MILIUM SOFTWARE PRIVATE LIMITED,Active
U05005GJ2018PTC103828,VRAJHISA MARINE PRODUCTS PRIVATE LIMITED,Active
U74999TG2018PTC126631,KIRAN KONDETI STRATEGIES PRIVATE LIMITED,Active
U24297RJ2018PTC062676,SHRICON SUPER ADMIX PRIVATE LIMITED,Active
U74994MH2018PTC315732,ACQUISTA CONSULTING PRIVATE LIMITED,Active
U05004AP2018PTC109544,PSPK MARINE EXPORTS PRIVATE LIMITED,Active
U65990CT2018PLC008711,PRALABHI FINANCIAL SERVICES LIMITED,Active
U05005TG2018PTC127537,SAAISANA SEA FOODS PRIVATE LIMITED,Active
U36999KA2018PTC115349,PAGE STUDIO PRIVATE LIMITED,Active
U01100AP2018PTC109328,VARAMO AGRI PRODUCTS PRIVATE LIMITED,Active
U72900AP2018PTC109226,SUMAHA TECHNOLOGIES PRIVATE LIMITED,Active
U74999MH2018PTC307948,DRUMSTONE MEDIA PRIVATE LIMITED,Active
U45500KA2018PTC116910,SAVANTO ESTATES PRIVATE LIMITED,Active
U74994PN2018PTC179131,IFELOGIC PRIVATE LIMITED,Active
U93090KA2018PTC112445,DB ENLIGHT SYSTEMS PRIVATE LIMITED,Active
U74999DL2018PTC332038,SAACHI INDIA MARKETING PRIVATE LIMITED,Active
U74999TG2018PTC123773,KAKATIYA WAREHOUSING PRIVATE LIMITED,Active
U74999MH2018PTC307922,COLLECTIVE HEADS EDUCATION AND TRAINING VENTURES PRIVATE LIMITED,Active
U74999RJ2018PTC063155,ATIOT CONSULTANCY SERVICES PRIVATE LIMITED,Active
U55100DL2004PTC129640,GOBIND HOSPITALITY PRIVATE LIMITED,Active
U55205RJ2018PTC061654,GORBANDH HOTEL PRIVATE LIMITED,Active
U15490AP2018PTC109712,SHREE BALAJI COCOA FOODS PRIVATE LIMITED,Active
U24100MP2019PTC048587,NEEVA TRADING AND DISTRIBUTORS PRIVATE LIMITED,Active
U74999GJ2019PTC107759,VC PLACEMENTS AND PAYROLL SERVICES PRIVATE LIMITED,Active
U63030RJ2019PTC065209,SURYA GADIWALA PRIVATE LIMITED,Active
U72900MH2019PTC326160,APPETERIA TECHNOLOGIES PRIVATE LIMITED,Active
U74999AP2018PTC109630,METROPOLITAN ASSOCIATES INDIA PRIVATE LIMITED,Active
U74999KA2019PTC124573,TRANSAFFAIRS SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED,Active
U17299TZ2019PTC032202,NEWCROWN LABELS AND TEXTILES PRIVATE LIMITED,Active
U85100DL2019PTC350238,MIBO WELLCARE INDIA PRIVATE LIMITED,Active
U80900PB2019PTC049545,GRAFTON EDUCATION PRIVATE LIMITED,Active
U72900GA2019PTC013918,TRIOOG TECHNOLOGIES PRIVATE LIMITED,Active
U24304AP2019PTC111612,CORVANTIS PHARMA PRIVATE LIMITED,Active
U63030GJ2019PTC107291,TRAVALIAN INFOTECH PRIVATE LIMITED,Active
U93090CH2019PTC042323,QUICKGOLD GLOBAL PRIVATE LIMITED,Active
U93090KA2019PTC120047,GOLDEN PARROT PRIVATE LIMITED,Active
U24239JH2019PTC013131,BAXWELL PHARMA PRIVATE LIMITED,Active
U72900KA2019PTC125690,JASPERCUBES LABS PRIVATE LIMITED,Active
U45202TN2019PTC129988,KRUSHI FOUNDATIONS PRIVATE LIMITED,Active
U51909MH2019PTC327421,HX-FLEX TECHNOLOGY INDIA PRIVATE LIMITED,Active
U15549WB2018PTC229185,GRETEL PRODUCTS PRIVATE LIMITED,Active
U24239UP2019PTC115882,CARE AND CARE PHARMA PRIVATE LIMITED,Active
U15130DL2019PTC354060,KHATEMA BEVERAGES PRIVATE LIMITED,Active
U73100DL2018PTC343390,CANN FUTURE THERAPEUTICS PRIVATE LIMITED,Active
U18209DL2019OPC354182,CAEZAR APPAREL (OPC) PRIVATE LIMITED,Active
U31906MP2019PTC049425,AUTOBOAN PRIVATE LIMITED,Active
U92419KL2019PTC059816,SREENANDIYA PRODUCTIONS PRIVATE LIMITED,Active
U25209DL2019PTC353241,SAANVI POLYFLAKES PRIVATE LIMITED,Active
U72900TN2019PTC132593,DRAKON SOFTWARE PRIVATE LIMITED,Active
U51909PB2019PTC050031,LSD TRADER PRIVATE LIMITED,Active
U72900DL2019PTC357867,IGNOSI TECHNOLOGIES PRIVATE LIMITED,Active
U51909DL2019PTC355293,CONGRATS EXIM PRIVATE LIMITED,Active
U74990UP2019PTC123107,VIMLA CONSULTING SOLUTIONS PRIVATE LIMITED,Active
U25209GJ2020PTC117144,EXCELLENT SILICONES PRIVATE LIMITED,Active
U55101GJ2019PTC109829,TIGERS RESTRO HOSPITALITY PRIVATE LIMITED,Active
U74110MH2001PTC133236,LIVE1 ENGAGEMENT TECHNOLOGIES PRIVATE LIMITED,Active
U24299TG2019PTC135326,ONCOPALLIATIVE SOLUTIONS PRIVATE LIMITED,Active
U93090MP2019PTC049511,E-PAGE TECHNO SOLUTIONS PRIVATE LIMITED,Active
