CIN,Company Name,Status
U72900DL2021PTC379913,NOBLUFF GAMING PRIVATE LIMITED,Active
U35999PN2019PTC181330,PFM TECHNIK PRIVATE LIMITED,Active
U74999KA2019PTC120411,IMSTRONG HEALTH AND WELLNESS PRIVATE LIMITED,Active
U85100HR2019PTC077937,MKEM LABORATORIES PRIVATE LIMITED,Active
U74999HR2019PTC079010,SRYAA CONSULTANCY SERVICES PRIVATE LIMITED,Active
U72200DL2018PTC336486,ECHOPLANET SOLUTIONS PRIVATE LIMITED,Active
U74999AP2019OPC111052,SARAN PUBLICATIONS (OPC) PRIVATE LIMITED,Active
U74999KA2019PTC121067,YOUNGSPIRE INDIA VENTURES PRIVATE LIMITED,Active
U01114MP2018PTC044927,RAMRAJ SEEDS PRIVATE LIMITED,Active
U74999WB2018PTC224394,VERDURA CARE PRIVATE LIMITED,Active
U74999UP2019PTC113265,JAY SURYA FILMS PRODUCTION PRIVATE LIMITED,Active
U72900UP2019PTC113478,ALPHAOCEAN MARITIME PRIVATE LIMITED,Active
U75302KA2019FTC121417,RSIN FLEXIRENTALS PRIVATE LIMITED,Active
U51909PN2019PTC182227,ZIWIA EXIM INTERNATIONAL PRIVATE LIMITED,Active
U74999KA2018PTC109786,AVIOLIV TECHNOLOGIES PRIVATE LIMITED,Active
U74999HR2019FTC078671,KEHUA TECHNOLOGY PRIVATE LIMITED,Active
U65929DL2019PTC346471,ARUNASHI CHIT FUND PRIVATE LIMITED,Active
U74999CT2019OPC009116,WINTESO SERVICES (OPC) PRIVATE LIMITED,Active
U80900KA2018PTC114826,EGGHEADS EDUCATION PRIVATE LIMITED,Active
U17299MH2019PTC322637,D-SONS FABKNIT PRIVATE LIMITED,Active
U31100TG2022FTC166323,INFOVIEW SYSTEMS SERVICES PRIVATE LIMITED,Active
U14220AP1986PTC006116,SAGAR SALTS PRIVATE LIMITED,Active
U01222TG2002PTC039759,RAJ EGG FARMS PRIVATE LIMITED,Active
U29309GJ2022PTC135357,METANIC VALVES PRIVATE LIMITED,Active
U45201GJ1998PTC034131,SONA INFRASTRUCTURE PRIVATE LIMITED,Active
U26999GJ1995PTC027082,VADAN MARKETING PRIVATE LIMITED,Active
U31100GJ1991PTC015137,MAHAVIR INSTRUMENTATION PVT LTD,Active
U55101JK1995PTC001497,VAISHNAVI HEIGHTS PRIVATE LIMITED,Active
U01115KA1995PTC018083,WESTERN GHAT PLANTATIONS PRIVATE LIMITED,Active
U85110KA1997PTC021876,EMENCE COFFEE PRIVATE LIMITED,Active
U85110KA1993PTC013953,MILLENA RATTAN INTERIORS PRIVATE LIMITED,Active
U74130KA1998PTC023468,MASSE MARKETING PRIVATE LIMITED,Active
U51909PN2022PTC214690,G YESH PHARMACEUTICAL PRIVATE LIMITED,Active
U02925KA1988PTC008863,SIDVIN MACHINERIES PRIVATE LIMITED,Active
U72200KL1987PTC004888,EXPERT INFORMATION TECHNOLOGY PVT LTD,Active
U33302KA1991PTC032440,HIRSCH BRACELET (INDIA) PRIVATE LIMITED,Active
U40106PN2022PTC214821,PRIMA GREENTECH PRIVATE LIMITED,Active
U01119KL2002PTC015249,ELAVANAM PLANTATIONS PRIVATE LIMITED,Active
U45203MP2002PTC015242,ANURAG INFRASTRUCTURE DEVELOPER PRIVATE LIMITED,Active
U74999MH1950PTC007997,JAYEMS PARKIM PRIVATE LIMITED,Active
U85110MP2001PTC014755,UPADHYAY HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED,Active
U28129MH1971PTC015484,NAVGUJARAT PACKGING PRIVATE LIMITED,Active
U40106KA2022PTC166174,AERGRID ENERGY SYSTEMS PRIVATE LIMITED,Active
U99999MH1988PTC049698,TRINITY ELECTRIC SYNDICATE PRIVATE LIMITED,Active
U65910MH1992PLC067449,PATHMAKERS FINANCE LIMITED,Active
U25209MH1993PTC070322,APEKSHA PLASTIC PRODUCTS PRIVATE LIMITED,Active
U67190MH1995PTC092256,HILLCREST FINANCE (INDIA) PRIVATE LIMITED,Active
U51900MH1991PTC064378,SEASCOPE INFOTECH PRIVATE LIMITED,Active
U17120MH1991PTC062602,SHREE BALAJI SHIRTINGS PRIVATE LIMITED,Active
U17120MH1995PLC089884,AMBIENT SPINTEX LIMITED,Active
U18101RJ1996PTC012824,COUNTRY CASUAL EXIM PRIVATE LIMITED,Active
U70101RJ2005PTC021106,SHREE KRITI BUILDHOME JAIPUR PRIVATE LIMITED,Active
U70101RJ1984PTC003006,ARIHANT PROPERTIES PRIVATE LIMITED,Active
U26943DL1991PTC401831,VIJETA CEMENTS PRIVATE LIMITED,Active
U65991TN1993PTC024901,SRI RANGA CHITS (TRICHY) PRIVATE LIMITED,Active
U17224UP1978PTC004560,SHYAMA CARPETS PRIVATE LIMITED,Active
U63012TN1999PTC043745,FRACHT FORWARDING AND TRAVELS PRIVATE LIMITED,Active
U70109WB1983PLC036691,TERAI PLANTATION LTD,Active
