CIN,Company Name,Status
U74999UP2020PTC139753,SAIDISHA SHIPPING CONSULTANCY AND PLACEMENT PRIVATE LIMITED,Active
U45309RJ2021PTC074530,PRIMESUN BUILDERS PRIVATE LIMITED,Active
U70100KA2019PTC120272,UCON PROJECTS PRIVATE LIMITED,Active
U93090MH2018PTC311720,ZENTECHNOCRATS PRIVATE LIMITED,Active
U36999GJ2018PTC103229,REVIERA COSMECEUTICALS PRIVATE LIMITED,Active
U52609RJ2018PTC060015,UNDER MY UMBRELLA PRIVATE LIMITED,Active
U72100JK2019PTC010800,DO UP DESIGNTECH PRIVATE LIMITED,Active
U74999DL2018PTC328464,QAURS TECH SYSTEMS PRIVATE LIMITED,Active
U72900DL2019PTC345192,ENZE DREAMS PRIVATE LIMITED,Active
U45209HR2018FTC072813,CCFG INDIA PRIVATE LIMITED,Active
U93090DL2019PTC345230,COINVEX MANAGEMENT SERVICES PRIVATE LIMITED,Active
U74999TG2019PTC130144,JUSTREDEEM ONLINE PRIVATE LIMITED,Active
U65993KL2019PLC056610,ENJAZ NIDHI LIMITED,Active
U93000DL2019PTC345284,OSM ECOMMERCE PRIVATE LIMITED,Active
U74999TN2019PTC127288,FIRSTOG HITCH PRIVATE LIMITED,Active
U71200HR2019PTC078358,MYRA RENTAL SOLUTIONS PRIVATE LIMITED,Active
U64200MH2019PTC320803,SAYOG TELEINFRA PRIVATE LIMITED,Active
U74999UP2019OPC113738,CREATIONALLY GRAFIX4YOU (OPC) PRIVATE LIMITED,Active
U36999TN2019PTC127637,TARANGINI BRICK PRIVATE LIMITED,Active
U72900KA2019PTC121709,KRIT SOLUTIONS & SERVICES PRIVATE LIMITED,Active
U73200KL2019PTC056993,GENANTA PRIVATE LIMITED,Active
U51909KA2019PTC122405,ABHAYAHASTA EXIM PRIVATE LIMITED,Active
U40106TN2022PTC153227,SOORPA PRIVATE LIMITED,Active
U31402TG1977PTC002225,ELECTROFLO BATTERIES PVT LTD,Active
U05005AP1994PTC017899,"PAMPA AQUA FARMS PVT LTD,",Active
U45200TG2003PTC040302,POULOMI CONSTRUCTIONS PRIVATE LIMITED,Active
U74999GJ2022PTC135255,YOP ONLINE SERVICES PRIVATE LIMITED,Active
U74999UP2022PTC170362,OFFSHOOT BPO SERVICES PRIVATE LIMITED,Active
U17119GJ1992PTC018614,SHANKESHWAR TEXTILE PVT LTD,Active
U30000GJ1999PTC036333,TYCOON INFORMATION SYSTEM PRIVATE LIMITED,Active
U63090GJ1999PTC035647,LALBHAI TRADING COMPANY PRIVATE LIMITED,Active
U40106RJ2022PTC083686,ASHLYN SPV ONE PRIVATE LIMITED,Active
U64204HR2000PTC034488,KURUKSHETRA DARPAN PRIVATE LIMITED,Active
U40100HP2005PTC028484,ARHM POWER PROJECTS PRIVATE LIMITED,Active
U25200GJ2000PTC037563,VARAD BULK PACKAGING PRIVATE LIMITED,Active
U25200GJ2000PTC037571,M C RAJAI COLOUR CHEM PRIVATE LIMITED,Active
U32209KA1975PTC002856,MAROLI METERS PRIVATE LIMITED,Active
U74300KA1979PTC003584,MASS MARKETING AND ADVERTISING SERVICES PRIVATE LIMITED,Active
U02519KA1984PTC006369,RESTOLEX RUBBER PRODUCTS PRIVATE LIMITED,Active
U45201KA1997PTC022729,RCC HOUSING PRIVATE LIMITED,Active
U74210KA2005PTC037304,BENLAY CONSULTING PRIVATE LIMITED,Active
U18101KA2005PTC035841,WINSTAR FASHIONS PRIVATE LIMITED,Active
U55101KL1992PTC006603,VALLAMATTAM ESTATES HOTELS PVT LTD,Active
U26921KL1993PTC007612,M A CERAMICS PVT LTD,Active
U67120KA2001PTC029158,UG SECURITIES PRIVATE LIMITED,Active
U63022MP1999PTC013910,INDORE AGRISYSTEM PRIVATE LIMITED,Active
U30007MP1992PTC007294,SPUR SOFTWARE SERVICES PRIVATE LIMITED,Active
U74999PB2022PTC056881,OILERS IMMIGRATION CONSULTANCY PRIVATE LIMITED,Active
U30007MP1986PTC003369,PRIME PLANT GROWERS PRIVATE LIMITED,Active
U50400KL2005PTC018195,WATER TUNNEL WASH PRIVATE LIMITED,Active
U74210MH1953PTC009128,THE INDIAN SURVEYORS PRIVATE LIMITED,Active
U63040MH1960PTC011871,BLUE SKIES PRIVATE LIMITED,Active
U51109MH1985PTC037747,TIPCO AGENCIES PVT LTD,Active
U74999MH2022PTC390546,O.K.K. BEVERAGES PRIVATE LIMITED,Active
U74999HR2022PTC106644,ABEL IMMIGRATION CONSULTANTS PRIVATE LIMITED,Active
U99999MH1975PTC018552,ADITYA AGENCIES PRIVATE LIMITED,Active
U45200MH1975PTC018060,PREMNATH CONSULTANTS PRIVATE LIMITED,Active
